Date,Open,High,Low,Close,Adj Close,Volume
2022-09-14,447.600006,454.700012,447.000000,450.200012,447.420532,10360461
2022-09-15,452.399994,455.850006,446.049988,447.250000,444.488708,10356713
2022-09-16,446.000000,446.399994,429.100006,432.500000,429.829803,20992324
2022-09-19,431.500000,431.600006,424.049988,425.450012,422.823334,15236142
2022-09-20,430.600006,443.350006,430.600006,434.250000,431.569000,17557661
2022-09-21,433.950012,436.000000,425.500000,427.649994,425.009735,10831068
2022-09-22,425.000000,434.600006,422.549988,432.200012,429.531647,13600786
2022-09-23,431.899994,431.899994,420.549988,423.100006,420.487823,13441609
2022-09-26,416.000000,417.899994,393.149994,397.500000,395.045868,33230938
2022-09-27,403.899994,404.000000,390.350006,398.799988,396.337830,21932747
2022-09-28,394.899994,406.600006,392.850006,399.100006,396.635986,18114880
2022-09-29,411.000000,413.250000,399.600006,402.250000,399.766571,20725995
2022-09-30,398.000000,408.250000,392.500000,404.600006,402.102051,20951277
2022-10-03,405.500000,406.549988,395.500000,397.649994,395.194946,20332430
2022-10-04,406.000000,408.950012,402.899994,407.899994,405.381653,12761425
2022-10-06,409.600006,417.649994,409.500000,414.100006,411.543396,12771199
2022-10-07,413.399994,414.000000,408.700012,412.149994,409.605438,10670854
2022-10-10,403.399994,403.399994,393.049988,395.950012,393.505463,32914630
2022-10-11,397.000000,399.500000,391.299988,393.350006,390.921509,14641301
2022-10-12,394.549988,398.200012,391.100006,396.549988,394.101746,14287344
2022-10-13,396.549988,403.500000,394.549988,399.000000,396.536621,12584114
2022-10-14,407.000000,409.200012,395.299988,396.250000,393.803619,12875470
2022-10-17,394.000000,398.899994,392.500000,396.100006,393.654541,9543556
2022-10-18,401.000000,406.700012,400.700012,404.250000,401.754211,14215544
2022-10-19,406.200012,406.950012,397.299988,399.049988,396.586304,8648435
2022-10-20,397.000000,399.899994,393.100006,398.100006,395.642181,10747183
2022-10-21,397.000000,402.250000,394.700012,398.049988,395.592468,10279618
2022-10-24,406.000000,406.000000,400.149994,401.600006,399.120575,2871205
2022-10-25,404.350006,410.500000,403.200012,404.549988,402.052368,17979661
2022-10-27,408.549988,411.700012,404.000000,407.700012,405.182922,14614841
2022-10-28,408.000000,411.200012,406.100006,409.899994,407.369324,12488938
2022-10-31,414.350006,416.299988,411.600006,412.750000,410.201752,9928218
2022-11-01,414.899994,422.399994,412.799988,421.350006,418.748627,17324893
2022-11-02,423.049988,425.100006,420.149994,422.149994,419.543701,12433578
2022-11-03,419.399994,423.299988,414.500000,416.250000,413.680115,10987519
2022-11-04,418.200012,426.000000,416.899994,425.350006,422.723938,12277023
2022-11-07,428.250000,437.500000,428.250000,435.000000,432.314362,15058076
2022-11-09,439.200012,441.200012,432.000000,433.149994,430.475769,14471443
2022-11-10,420.500000,420.549988,409.200012,412.200012,409.655151,26251660
2022-11-11,420.000000,425.500000,414.700012,423.500000,420.885345,19296401
2022-11-14,424.000000,437.700012,423.500000,433.700012,431.022400,17996083
2022-11-15,434.899994,438.500000,434.100006,437.149994,434.451080,10696024
2022-11-16,436.950012,438.200012,429.600006,431.549988,428.885651,8206169
2022-11-17,422.000000,427.549988,419.600006,423.149994,420.537506,15621809
2022-11-18,424.000000,426.450012,421.149994,423.799988,421.183502,9851962
2022-11-21,425.600006,427.600006,420.000000,421.100006,418.500183,9497812
2022-11-22,421.000000,426.399994,420.500000,424.700012,422.077972,6407614
2022-11-23,426.850006,429.299988,422.850006,424.049988,421.431946,6568241
2022-11-24,424.500000,425.250000,420.700012,423.399994,420.785950,6768613
2022-11-25,425.000000,435.149994,424.000000,433.200012,430.525482,18764073
2022-11-28,435.000000,440.350006,432.399994,433.250000,430.575165,10701208
2022-11-29,432.500000,437.899994,429.549988,433.149994,430.475769,8630105
2022-11-30,435.000000,441.000000,433.299988,439.399994,436.687164,14727892
2022-12-01,443.000000,443.600006,436.850006,438.250000,435.544312,8909310
2022-12-02,439.000000,441.149994,435.000000,435.399994,432.711884,8352658
2022-12-05,435.500000,437.500000,427.799988,428.750000,426.102966,12857807
2022-12-06,428.799988,431.350006,425.350006,427.100006,424.463135,8461831
2022-12-07,428.000000,428.000000,419.100006,420.100006,417.506348,12133315
2022-12-08,421.000000,421.399994,415.350006,417.200012,414.624268,9539923
2022-12-09,419.299988,420.950012,409.549988,413.299988,410.748322,9920219
2022-12-12,412.000000,416.899994,408.000000,414.149994,411.593079,8009229
2022-12-13,419.950012,421.500000,417.250000,418.500000,415.916229,9717894
2022-12-14,420.549988,421.350006,417.350006,417.899994,415.319916,6314883
2022-12-15,418.850006,422.799988,415.700012,416.700012,414.127380,7542601
2022-12-16,417.350006,427.799988,413.100006,421.600006,418.997101,50949198
2022-12-19,421.899994,422.850006,415.500000,418.000000,415.419312,9809103
2022-12-20,418.000000,418.000000,408.000000,410.500000,407.965637,12341042
2022-12-21,412.600006,414.399994,401.000000,402.600006,400.114410,11606059
2022-12-22,404.100006,404.700012,390.200012,394.450012,392.014740,14908929
2022-12-23,390.000000,390.000000,377.000000,378.350006,376.014130,19902886
2022-12-26,380.250000,390.700012,375.200012,384.799988,382.424255,16979026
2022-12-27,390.000000,397.450012,388.500000,394.149994,391.716553,14372461
2022-12-28,394.000000,395.899994,390.399994,391.299988,388.884155,8443917
2022-12-29,389.000000,390.000000,383.049988,385.899994,383.517487,15627403
2022-12-30,391.000000,392.200012,387.000000,387.950012,385.554871,9198673
2023-01-02,392.500000,396.000000,391.000000,394.799988,392.362518,10501357
2023-01-03,396.000000,398.350006,393.000000,393.899994,391.468109,9431220
2023-01-04,394.799988,394.799988,385.000000,385.600006,383.219360,16121049
2023-01-05,387.899994,388.750000,382.500000,386.899994,384.511322,10443908
2023-01-06,386.100006,388.399994,381.000000,382.000000,379.641571,8715469
2023-01-09,386.350006,392.700012,385.000000,389.450012,387.045593,14693099
2023-01-10,400.000000,417.750000,400.000000,412.899994,410.350769,54021379
2023-01-11,415.750000,420.000000,413.549988,418.200012,415.618103,22224361
2023-01-12,420.299988,420.500000,410.049988,412.250000,409.704834,12479034
2023-01-13,413.000000,416.350006,408.000000,411.500000,408.959442,10449630
2023-01-16,413.500000,414.899994,407.600006,413.000000,410.450165,11462140
2023-01-17,413.000000,419.450012,412.500000,415.299988,412.735962,12337969
2023-01-18,415.899994,415.950012,407.450012,408.399994,405.878601,13310316
2023-01-19,406.500000,407.799988,400.100006,400.750000,398.275787,13126520
2023-01-20,404.000000,412.500000,401.200012,403.149994,400.660980,23906114
2023-01-23,407.000000,410.950012,405.000000,408.399994,405.878601,13113183
2023-01-24,410.000000,424.000000,410.000000,422.149994,419.543701,30197475
2023-01-25,423.750000,427.250000,417.700012,419.049988,416.462799,22975581
2023-01-27,438.000000,453.399994,435.149994,445.600006,442.848907,63360467
2023-01-30,445.600006,450.000000,437.649994,443.649994,440.910950,18316743
2023-01-31,443.700012,454.799988,440.899994,452.100006,449.308777,25154475
2023-02-01,456.799988,461.500000,437.649994,446.649994,443.892426,23798589
2023-02-02,446.750000,449.200012,440.700012,444.799988,442.053864,11344554
2023-02-03,447.000000,450.799988,442.350006,445.450012,442.699829,13067403
2023-02-06,444.450012,447.000000,439.549988,442.000000,439.271149,6795084
2023-02-07,441.700012,443.399994,432.899994,435.450012,432.761597,9023645
2023-02-08,435.450012,441.000000,431.549988,440.100006,437.382874,8668267
2023-02-09,440.000000,440.700012,433.549988,436.750000,434.053558,7349418
2023-02-10,437.950012,447.799988,431.200012,445.850006,443.097382,14798390
2023-02-13,445.500000,446.899994,438.899994,441.049988,438.326996,8333767
2023-02-14,442.000000,444.299988,434.399994,440.549988,437.830078,8565559
2023-02-15,438.500000,444.899994,438.149994,444.149994,441.407867,9857016
2023-02-16,445.000000,448.250000,440.500000,441.600006,438.873596,7670688
2023-02-17,436.000000,442.450012,436.000000,439.899994,437.184113,6955445
2023-02-20,441.799988,445.299988,436.250000,443.000000,440.264984,9717197
2023-02-21,445.200012,445.200012,435.250000,436.500000,433.805115,8957930
2023-02-22,435.299988,435.850006,428.250000,429.450012,426.798615,7209130
2023-02-23,428.649994,436.450012,427.200012,433.200012,430.525482,9278920
2023-02-24,435.399994,436.700012,427.000000,427.750000,425.109131,7895024
2023-02-27,427.750000,428.049988,413.049988,417.950012,415.369629,10438928
2023-02-28,419.000000,424.799988,419.000000,420.700012,418.102661,9652088
2023-03-01,421.500000,428.000000,421.500000,426.000000,423.369934,7595114
2023-03-02,426.000000,426.250000,419.549988,420.450012,417.854218,5661103
2023-03-03,422.600006,430.500000,421.950012,428.000000,425.357574,8027522
2023-03-06,430.950012,441.450012,430.000000,440.100006,437.382874,11307064
2023-03-08,439.000000,441.250000,436.100006,439.299988,436.587799,7850052
2023-03-09,439.100006,442.049988,431.299988,432.200012,429.531647,5696737
2023-03-10,433.000000,437.799988,430.799988,435.850006,433.159119,10417015
2023-03-13,436.100006,437.000000,419.100006,422.399994,419.792145,8780169
2023-03-14,422.850006,424.200012,413.399994,416.649994,414.077667,9189043
2023-03-15,422.000000,425.000000,410.100006,411.350006,408.810364,7681009
2023-03-16,413.299988,418.500000,405.000000,415.700012,413.133514,11854885
2023-03-17,419.000000,423.450012,414.549988,419.000000,416.413116,8658701
2023-03-20,415.600006,416.950012,405.500000,410.750000,408.214081,10075022
2023-03-21,412.850006,413.899994,407.700012,412.549988,410.002960,7391950
2023-03-22,416.000000,418.399994,413.750000,416.100006,413.531067,5728054
2023-03-23,416.000000,422.500000,416.000000,419.149994,416.562195,9817460
2023-03-24,419.000000,420.549988,414.799988,416.500000,413.928589,6877960
2023-03-27,416.000000,418.500000,410.250000,412.049988,409.506042,7433933
2023-03-28,414.149994,414.500000,400.450012,401.600006,399.120575,9553659
2023-03-29,401.600006,410.600006,401.600006,409.200012,406.673645,10478506
2023-03-31,411.350006,421.750000,411.000000,420.799988,418.202026,11037881
2023-04-03,423.000000,424.950012,419.500000,424.250000,421.630737,6948329
2023-04-05,424.250000,428.750000,423.149994,426.549988,423.916534,8821326
2023-04-06,426.500000,439.299988,423.750000,437.649994,434.947998,10907492
2023-04-10,452.049988,473.299988,452.000000,461.299988,458.451965,50462653
2023-04-11,463.750000,463.750000,455.799988,458.700012,455.868073,14495222
2023-04-12,459.350006,468.600006,458.200012,465.500000,462.626038,13552440
2023-04-13,464.950012,472.000000,463.250000,469.500000,466.601349,12733670
2023-04-17,471.000000,473.000000,465.799988,472.149994,469.234985,10710167
2023-04-18,475.000000,483.350006,468.100006,473.000000,470.079773,16140056
2023-04-19,473.000000,475.500000,467.850006,469.399994,466.501953,7368610
2023-04-20,473.700012,479.700012,469.399994,476.799988,473.856293,14264206
2023-04-21,476.700012,476.700012,467.200012,471.200012,468.290894,8478118
2023-04-24,471.200012,476.000000,468.299988,475.200012,472.266205,8020593
2023-04-25,475.200012,476.399994,471.899994,473.549988,470.626343,6888352
2023-04-26,473.000000,479.500000,472.600006,478.200012,475.247650,7791425
2023-04-27,478.500000,482.000000,476.500000,481.600006,478.626648,7085793
2023-04-28,481.399994,488.000000,478.350006,484.950012,481.955994,9947813
2023-05-02,482.500000,484.000000,474.549988,480.250000,477.284973,11542592
2023-05-03,480.250000,485.100006,477.750000,483.700012,480.713684,8529233
2023-05-04,483.600006,486.399994,478.750000,480.799988,477.831573,5650101
2023-05-05,481.649994,484.700012,476.149994,477.100006,474.154449,4830674
2023-05-08,480.000000,502.299988,478.100006,500.500000,497.409973,23515333
2023-05-09,502.000000,512.799988,501.549988,503.649994,500.540527,19818780
2023-05-10,508.000000,512.900024,504.350006,509.500000,506.354431,12481404
2023-05-11,512.000000,514.150024,505.500000,511.600006,508.441467,11454020
2023-05-12,513.900024,520.500000,510.299988,515.950012,512.764587,19766717
2023-05-15,523.849976,537.150024,521.500000,530.849976,527.572571,38270067
2023-05-16,533.950012,535.950012,518.849976,521.150024,517.932495,16514882
2023-05-17,522.500000,523.950012,512.500000,515.500000,512.317322,13684847
2023-05-18,518.799988,520.900024,507.100006,508.450012,505.310883,12293322
2023-05-19,509.799988,526.400024,504.750000,524.950012,521.708984,19343560
2023-05-22,524.950012,527.000000,519.349976,522.500000,519.274170,9978339
2023-05-23,522.500000,531.000000,521.150024,528.500000,525.237122,12256902
2023-05-24,527.150024,529.650024,519.150024,520.200012,516.988342,7648284
2023-05-25,518.000000,518.000000,509.100006,514.849976,511.671326,11543712
2023-05-26,514.900024,519.750000,512.200012,518.450012,515.249146,8360570
2023-05-29,525.000000,525.099976,519.700012,521.450012,518.230591,6596504
2023-05-30,521.450012,523.500000,518.000000,518.799988,515.596985,5134688
2023-05-31,519.950012,527.500000,516.400024,526.299988,523.050720,12327284
2023-06-01,527.500000,536.250000,522.849976,535.200012,531.895691,12511265
2023-06-02,537.000000,541.250000,532.750000,535.900024,532.591431,12294728
2023-06-05,539.000000,548.799988,537.900024,546.250000,542.877502,15008325
2023-06-06,549.450012,557.000000,545.349976,555.750000,552.318848,15395092
2023-06-07,558.799988,575.000000,552.150024,567.950012,564.443542,20855239
2023-06-08,570.000000,576.549988,557.000000,559.700012,556.244446,21527339
2023-06-09,564.400024,566.450012,559.299988,562.299988,558.828430,9361533
2023-06-12,567.000000,568.900024,560.650024,564.150024,560.667053,7599572
2023-06-13,567.700012,571.049988,560.750000,562.200012,558.729065,12845897
2023-06-14,566.000000,571.200012,564.000000,570.299988,566.779053,12713256
2023-06-15,571.799988,575.000000,567.750000,568.450012,564.940491,12475759
2023-06-16,569.650024,572.200012,566.049988,569.799988,566.282104,8736313
2023-06-19,570.650024,573.200012,564.200012,566.049988,562.555237,6280388
2023-06-20,566.049988,583.950012,562.500000,583.250000,579.649048,18074902
2023-06-21,584.950012,585.900024,574.500000,581.400024,577.810547,9146332
2023-06-22,584.000000,584.700012,568.200012,569.349976,565.834839,11229179
2023-06-23,570.000000,571.150024,557.700012,559.650024,556.194824,9362695
2023-06-26,560.000000,569.000000,557.799988,567.849976,564.344116,6986621
2023-06-27,570.000000,576.900024,568.450012,573.099976,569.561707,9404450
2023-06-28,579.000000,590.000000,575.500000,586.650024,583.028076,16720940
2023-06-30,588.349976,599.000000,588.000000,595.549988,591.873108,12488047
2023-07-03,600.000000,602.299988,590.000000,590.799988,587.152466,11131048
2023-07-04,594.400024,596.400024,589.500000,591.450012,587.798462,6917886
2023-07-05,592.000000,593.000000,584.950012,588.250000,584.618225,8715919
2023-07-06,590.799988,604.950012,588.549988,600.799988,597.090698,14356681
2023-07-07,600.000000,624.799988,592.200012,618.200012,614.383301,21066726
2023-07-10,624.000000,634.799988,617.549988,618.650024,614.830505,23802524
2023-07-11,624.950012,630.450012,622.150024,628.500000,624.619690,12051173
2023-07-12,629.950012,630.799988,619.349976,621.450012,617.613281,10785502
2023-07-13,625.000000,626.500000,615.500000,620.650024,616.818237,9689708
2023-07-14,623.000000,626.000000,619.500000,624.900024,621.041931,7010179
2023-07-17,626.900024,627.000000,617.150024,618.500000,614.681458,7580645
2023-07-18,620.400024,620.849976,607.000000,612.099976,608.320923,10359400
2023-07-19,614.000000,625.299988,610.150024,620.599976,616.768433,11128348
2023-07-20,622.650024,623.599976,616.200012,621.650024,617.812073,7834891
2023-07-21,621.000000,631.000000,617.700012,625.750000,621.886719,12914610
2023-07-24,627.950012,634.450012,626.250000,629.250000,625.365112,12247844
2023-07-25,636.000000,642.500000,633.349976,639.450012,635.502136,13988137
2023-07-26,640.000000,665.400024,639.000000,641.099976,637.141907,31673714
2023-07-27,647.000000,648.450012,636.750000,643.700012,639.725891,11696851
2023-07-28,646.000000,646.000000,631.799988,635.299988,633.345520,9299530
2023-07-31,640.200012,645.549988,635.900024,644.299988,642.317871,7502361
2023-08-01,645.000000,652.900024,642.000000,643.650024,641.669861,8924219
2023-08-02,644.000000,644.299988,616.450012,622.650024,620.734497,15762687
2023-08-03,623.000000,626.450012,614.150024,618.950012,617.045837,11458920
2023-08-04,624.849976,625.000000,613.299988,615.000000,613.107971,11806739
2023-08-07,619.000000,619.000000,608.500000,609.500000,607.624939,9893466
2023-08-08,612.549988,614.750000,605.250000,607.299988,605.431641,8863640
2023-08-09,610.599976,624.000000,605.349976,622.549988,620.634766,13362350
2023-08-10,623.000000,628.299988,598.000000,618.250000,616.348022,53116980
2023-08-11,619.750000,624.750000,610.000000,611.799988,609.917847,9347707
2023-08-14,612.000000,612.000000,594.500000,607.349976,605.481506,14492164
2023-08-16,606.700012,621.349976,597.299988,618.750000,616.846436,14562074
2023-08-17,620.000000,622.000000,611.000000,613.750000,611.861816,12119293
2023-08-18,612.799988,620.099976,610.900024,615.799988,613.905518,11190760
2023-08-21,617.000000,623.299988,614.799988,620.500000,618.591064,9580365
2023-08-22,621.799988,626.500000,618.599976,620.200012,618.291992,8534395
2023-08-23,622.750000,622.750000,613.150024,613.900024,612.011414,8248333
2023-08-24,618.000000,619.000000,609.650024,610.950012,609.070435,7096025
2023-08-25,610.849976,616.700012,593.299988,605.099976,603.238403,16075509
2023-08-28,605.400024,608.500000,601.549988,602.400024,600.546753,7479254
2023-08-29,603.599976,610.500000,603.599976,607.150024,605.282166,6956667
2023-08-30,611.200012,612.900024,605.000000,605.549988,603.687073,5676055
2023-08-31,608.799988,609.650024,599.049988,601.000000,599.151062,10544271
2023-09-01,604.200012,614.900024,601.900024,611.200012,609.319702,10297492
2023-09-04,615.599976,615.599976,606.000000,609.000000,607.126465,8392665
2023-09-05,610.000000,618.900024,608.049988,611.150024,609.269836,8560651
2023-09-06,611.150024,612.549988,605.599976,610.250000,608.372620,6520064
2023-09-07,610.900024,616.500000,609.049988,614.900024,613.008301,6520293
2023-09-08,617.950012,628.900024,614.200012,627.250000,625.320313,16190749
2023-09-11,634.650024,635.400024,630.500000,634.849976,632.896912,8780510
2023-09-12,638.000000,639.000000,615.250000,620.799988,618.890137,12541377
2023-09-13,621.000000,628.500000,619.549988,625.900024,623.974487,6988358
2023-09-14,628.099976,630.799988,623.299988,624.599976,622.678406,5722295
2023-09-15,628.700012,636.500000,627.150024,634.250000,632.298767,18917805
2023-09-18,635.900024,644.200012,633.150024,640.650024,638.679077,11108349
2023-09-20,640.700012,647.000000,637.000000,638.500000,636.535706,11777925
2023-09-21,638.500000,641.700012,624.000000,627.049988,625.120911,9266854
2023-09-22,628.000000,630.799988,619.000000,620.450012,618.541260,6551917
2023-09-25,623.849976,625.200012,617.900024,618.700012,616.796631,6390681
2023-09-26,618.700012,625.700012,617.950012,619.799988,617.893188,6271108
2023-09-27,619.950012,621.900024,616.750000,620.150024,618.242188,5960490
2023-09-28,622.900024,623.799988,612.250000,614.099976,612.210754,6768196
2023-09-29,618.700012,633.000000,617.000000,630.200012,628.261230,8969405
2023-10-03,632.599976,632.650024,618.599976,620.450012,618.541260,6894577
2023-10-04,620.799988,620.799988,608.299988,613.599976,611.712280,7612709
2023-10-05,619.000000,621.349976,614.650024,619.599976,617.693787,7893892
2023-10-06,627.000000,627.349976,620.000000,622.450012,620.535095,7922379
2023-10-09,620.799988,622.000000,613.700012,617.349976,615.450745,6381189
2023-10-10,620.000000,632.500000,617.599976,630.549988,628.610168,9833429
2023-10-11,633.000000,637.799988,632.599976,634.000000,632.049561,7701931
2023-10-12,637.000000,640.200012,635.049988,636.950012,634.990479,5928732
2023-10-13,633.950012,669.000000,633.000000,667.099976,665.047668,28011678
2023-10-16,668.549988,677.799988,661.250000,666.200012,664.150513,20005816
2023-10-17,670.000000,670.900024,654.650024,655.700012,653.682800,10263992
2023-10-18,658.599976,672.250000,653.799988,668.500000,666.443420,14908778
2023-10-19,662.950012,672.299988,658.599976,668.799988,666.742493,10633043
2023-10-20,666.650024,676.400024,660.500000,663.200012,661.159729,11759568
2023-10-23,663.650024,667.250000,645.000000,647.349976,645.358459,8564004
2023-10-25,650.000000,651.900024,636.049988,637.849976,635.887695,8229559
2023-10-26,635.000000,635.650024,624.150024,626.549988,624.622437,8889373
2023-10-27,630.000000,643.950012,628.450012,641.049988,639.077820,10232856
2023-10-30,643.799988,643.799988,621.849976,628.500000,626.566467,12786883
2023-10-31,642.000000,642.000000,627.299988,628.650024,626.716003,11395766
2023-11-01,630.000000,633.799988,626.299988,627.700012,625.768921,8785264
2023-11-02,632.000000,638.200012,630.099976,636.450012,634.492004,9934305
2023-11-03,662.000000,666.000000,646.200012,647.500000,645.507996,23087856
2023-11-06,652.849976,652.849976,643.200012,646.049988,644.062439,10801301
2023-11-07,645.000000,649.900024,643.299988,645.000000,643.015686,6588073
2023-11-08,648.000000,649.049988,641.900024,642.549988,640.573242,6551864
2023-11-09,644.000000,653.650024,642.700012,649.349976,647.352295,10155047
2023-11-10,649.349976,652.950012,644.000000,651.049988,649.047058,6425792
2023-11-13,653.000000,654.000000,649.299988,653.250000,651.240295,3279829
2023-11-15,660.000000,673.500000,656.549988,671.549988,669.484009,11324434
2023-11-16,674.000000,685.500000,670.900024,680.400024,678.306824,17501373
2023-11-17,682.500000,687.650024,679.599976,681.549988,679.453247,9563220
2023-11-20,682.000000,686.750000,670.700012,674.299988,672.225525,8324354
2023-11-21,677.000000,683.299988,675.000000,681.700012,679.602783,7291057
2023-11-22,683.950012,687.349976,676.049988,681.200012,679.104370,9279642
2023-11-23,683.200012,685.900024,677.049988,679.950012,677.858215,5885370
2023-11-24,681.400024,681.950012,671.250000,673.700012,671.627441,6951690
2023-11-28,677.450012,699.450012,674.250000,697.500000,695.354187,16015860
2023-11-29,702.750000,714.400024,694.349976,712.349976,710.158508,16122864
2023-11-30,716.299988,717.250000,697.000000,706.400024,704.226807,24275245
2023-12-01,708.000000,711.000000,703.000000,705.450012,703.279724,10565415
2023-12-04,716.000000,717.000000,704.799988,705.599976,703.429260,9348036
2023-12-05,705.900024,714.900024,705.000000,708.950012,706.768982,9601509
2023-12-06,709.049988,724.799988,709.000000,722.450012,720.227417,12148825
2023-12-07,725.000000,727.500000,716.000000,721.950012,719.729004,10451801
2023-12-08,722.049988,727.599976,707.500000,714.549988,712.351746,8557203
2023-12-11,717.799988,726.500000,716.549988,720.799988,718.582520,6403209
2023-12-12,724.799988,724.799988,713.000000,715.400024,713.199158,6461539
2023-12-13,716.000000,721.450012,713.500000,720.299988,718.084045,5807736
2023-12-14,724.000000,724.700012,718.599976,719.750000,717.535767,6732352
2023-12-15,723.900024,734.000000,721.250000,732.400024,730.146851,12082079
2023-12-18,732.900024,734.750000,728.099976,730.799988,728.551758,5450397
2023-12-19,732.599976,732.599976,726.000000,728.950012,726.707458,4511101
2023-12-20,730.950012,733.000000,703.049988,705.250000,703.080322,8107602
2023-12-21,703.000000,711.900024,696.250000,708.849976,706.669250,7702232
2023-12-22,716.799988,731.000000,712.000000,724.700012,722.470520,12062238
2023-12-26,727.400024,727.500000,716.599976,719.549988,717.336365,7229143
2023-12-27,728.000000,741.849976,725.150024,740.900024,738.620667,15052800
2023-12-28,742.650024,757.950012,739.049988,753.900024,751.580688,14906199
2023-12-29,755.000000,802.900024,754.000000,779.950012,777.550537,41170191
2024-01-01,785.000000,798.700012,781.049988,790.599976,788.167725,12570717
2024-01-02,800.500000,804.000000,779.000000,784.400024,781.986877,13791090
2024-01-03,786.049988,790.000000,776.250000,781.450012,779.045959,8559060
2024-01-04,798.000000,801.799988,791.299988,795.750000,793.301941,14298444
2024-01-05,799.000000,805.900024,787.099976,790.950012,788.516724,11091198
2024-01-08,798.400024,800.349976,787.500000,789.099976,786.672363,7668471
2024-01-09,799.950012,809.200012,793.150024,799.799988,797.339478,12872757
2024-01-10,800.000000,811.000000,792.650024,808.450012,805.962891,9980044
2024-01-11,813.500000,817.500000,808.450012,815.650024,813.140747,11075167
2024-01-12,818.150024,818.549988,809.150024,816.450012,813.938232,7664094
2024-01-15,820.000000,820.400024,810.299988,812.450012,809.950562,4835856
2024-01-16,812.450012,827.000000,812.450012,818.849976,816.330811,10159066
2024-01-17,811.000000,813.700012,804.000000,805.549988,803.071777,7895439
2024-01-18,807.000000,822.950012,797.000000,819.049988,816.530212,11500495
2024-01-19,823.849976,826.000000,819.500000,823.549988,821.016418,5706888
2024-01-23,824.900024,827.599976,796.299988,800.450012,797.987488,9436209
2024-01-24,802.400024,812.000000,788.500000,810.900024,808.405334,7217542
2024-01-25,814.000000,814.150024,800.299988,811.849976,809.352356,10109720
2024-01-29,811.849976,843.799988,811.049988,841.000000,838.412720,12823686
2024-01-30,843.000000,885.950012,842.849976,858.849976,856.207764,19734613
2024-01-31,865.200012,896.500000,865.200012,884.200012,881.479858,24562392
2024-02-01,900.000000,900.150024,876.299988,878.500000,875.797363,14505885
2024-02-02,886.000000,895.750000,876.849976,878.750000,876.046570,13003437
2024-02-05,934.000000,950.000000,915.349976,926.799988,923.948730,38686871
2024-02-06,936.400024,941.299988,928.400024,939.549988,936.659546,12714803
2024-02-07,944.000000,944.000000,928.049988,933.799988,930.927185,7913010
2024-02-08,937.000000,939.700012,918.799988,924.299988,921.456421,11576253
2024-02-09,926.000000,927.400024,906.049988,915.000000,912.185059,7904881
2024-02-12,916.099976,925.000000,908.000000,911.599976,908.795471,7286778
2024-02-13,911.599976,919.099976,894.000000,906.900024,904.109985,8574218
2024-02-14,900.000000,919.950012,894.349976,918.299988,915.474915,6570939
2024-02-15,923.700012,927.000000,916.349976,920.549988,917.717957,6430799
2024-02-16,925.000000,948.799988,924.099976,938.599976,935.712463,12826164
2024-02-19,942.950012,942.950012,931.049988,932.599976,929.730896,4632214
2024-02-20,934.450012,934.650024,920.400024,926.349976,923.500122,4733639
2024-02-21,926.349976,937.200012,916.500000,921.049988,918.216431,6011018
2024-02-22,924.650024,933.849976,914.599976,932.299988,929.431824,6437014
2024-02-23,933.099976,939.799988,929.400024,937.400024,934.516174,7047473
2024-02-26,937.099976,945.000000,930.700012,936.950012,934.067566,5600234
2024-02-27,936.750000,965.000000,935.500000,962.700012,959.738342,12810206
2024-02-28,966.150024,976.000000,950.299988,958.049988,955.102600,15219187
2024-02-29,959.000000,959.250000,942.900024,950.200012,947.276794,10346657
2024-03-01,958.950012,980.400024,956.700012,977.400024,974.393127,10645369
2024-03-04,993.250000,995.000000,980.099976,987.200012,984.162964,6084495
2024-03-05,1027.000000,1065.599976,1005.349976,1021.900024,1018.756226,59811033
2024-03-06,1025.000000,1030.650024,1009.000000,1017.650024,1014.519287,14214823
2024-03-07,1025.000000,1047.000000,1014.049988,1039.300049,1036.102661,16877082
2024-03-11,1034.750000,1035.949951,1021.000000,1028.000000,1024.837402,7502450
2024-03-12,1027.800049,1037.000000,1011.299988,1016.500000,1013.372803,8763820
2024-03-13,1019.000000,1021.000000,963.549988,973.200012,970.206055,16564155
2024-03-14,964.950012,982.000000,955.400024,967.750000,964.772766,22931801
2024-03-15,968.400024,979.750000,940.000000,945.849976,942.940125,23390913
2024-03-18,945.849976,974.799988,936.650024,972.450012,969.458313,12121719
2024-03-19,968.549988,970.599976,951.599976,957.750000,954.803528,9483750
2024-03-20,960.900024,965.150024,921.200012,940.450012,937.556763,13900321
2024-03-21,951.000000,969.250000,946.000000,964.900024,961.931580,11074207
2024-03-22,964.900024,986.200012,950.349976,979.799988,976.785706,13638296
2024-03-26,977.000000,995.000000,976.000000,986.200012,983.166016,9461531
2024-03-27,991.599976,995.000000,976.700012,978.650024,975.639282,6640537
2024-03-28,982.500000,999.900024,979.000000,992.799988,989.745728,9862996
2024-04-01,1000.000000,1009.849976,987.450012,992.250000,989.197388,8629407
2024-04-02,999.000000,1008.000000,993.400024,1004.650024,1001.559265,7995931
2024-04-03,1004.000000,1014.450012,992.549988,1009.150024,1006.045471,8040366
2024-04-04,1016.000000,1017.000000,998.150024,1011.599976,1008.487854,9138276
2024-04-05,1011.599976,1012.500000,1004.400024,1007.099976,1004.001709,4519120
2024-04-08,1010.049988,1016.400024,1004.000000,1013.200012,1010.082947,5188052
